seq_name,score_all,score_v,score_a,av_weight,std_all,std_v,std_a,std_av_weight,pretest,manual_selected,audio_category_id,video_summary,video_category_id,video_class,audio_class
Dynamic_1.mp4,1.940384615384616,1.6826923076923077,2.088461538461538,44.65384615384615,0.689205173180719,0.5741903605388605,0.7902974982540476,11.628033427352708,0,0,0|1|2,White smoke was seen in the vehicles and the voices of men were heard at the whistles and screams.,1,Dynamic object,Speech|Music|Sound
Daily_1.mp4,1.9506849315068493,1.5986301369863014,2.1191780821917807,41.36986301369863,0.6990317286693455,0.5926618744380989,0.8600157515105586,15.414195161635076,0,0,0|1|2,"In the background music, a group of people walked along the street singing, alongside the roar of engines.",4,Human daily activity,Speech|Music|Sound
Animation_3.mp4,1.9523076923076923,1.7376923076923076,2.0146153846153845,46.83846153846154,0.8135685945757152,0.7628247570824436,0.9747280708816074,12.816416220869671,0,0,0,"On the wrestling field, a man beat another man, and cheers from the crowd rang around.",9,Animation and gaming,Speech
Daily_2.mp4,1.9666666666666663,1.7666666666666668,1.9173913043478263,41.79710144927536,0.7947746011710909,0.7136621928406996,0.8695767262665498,14.114635406248414,0,0,0,"A crowd of people cheered and screamed in the street, making noises.",4,Human daily activity,Speech
Speaking_3.mp4,1.971666666666667,1.663333333333333,2.053333333333333,45.43333333333333,0.6478364688680934,0.5313770619069891,0.699022723780552,10.079962783538148,0,0,0,"A man sighs and covers his face with one hand, then he puts it down and talks.",6,People speaking,Speech
Speaking_4.mp4,1.9732876712328768,1.5404109589041095,2.271917808219178,40.99315068493151,0.7288433061710877,0.49890621979981,0.9450957368534744,16.117455337504353,0,0,0,An old man with white hair was talking.,6,People speaking,Speech
Daily_3.mp4,1.9880597014925367,1.722388059701493,1.946268656716418,45.46268656716418,0.8309400277487305,0.6367105082927569,0.8120920156493975,14.796936986692552,0,0,0,"Several men sat on stools in the classroom, playing with rock scissors, and then a man slapped the other two men. There was a noise in the classroom.",4,Human daily activity,Speech
Dance_3.mp4,1.99375,1.7609375,2.221875,43.40625,0.7760042137015364,0.6378578205261334,0.9908259741806889,15.805081310708124,0,0,1|2,The music appeared and the actors on the stage were dancing.,7,Dance,Music|Sound
Music_2.mp4,1.9955223880597013,1.7999999999999998,1.9253731343283584,43.67164179104478,0.8276349722060161,0.6640098575390964,0.9243086332877836,16.991431048674606,0,0,0|1|2,"Inside, two people were performing, and there were a lot of people watching and a lot of screams.",8,Music performance,Speech|Music|Sound
Speaking_5.mp4,2.0015873015873016,1.7714285714285714,1.9777777777777776,45.44444444444444,0.7608340210440677,0.6631859981956533,0.8122935359403433,14.679124718761694,0,0,0,"Several people were drinking while talking in the bar, and the voices of people were heard.",6,People speaking,Speech
Music_3.mp4,2.001923076923077,1.7096153846153848,1.925,45.03846153846154,0.8502572585585633,0.6466382494416995,0.9024748109026232,12.77399554926372,0,0,1|2,"On the stage of a wonderful concert, a performer is performing hard.",8,Music performance,Music|Sound
Animal_2.mp4,2.02,1.856363636363636,1.970909090909091,49.52727272727272,0.8570837722140076,0.8341692776879187,0.9152357978447772,12.355617324167964,0,0,2,The black dog on the screen creaked as he tore at white objects in the dim room.,2,Animal,Sound
Daily_4.mp4,2.0396825396825395,1.7857142857142858,2.065079365079365,42.698412698412696,0.7001243397724671,0.7159151920527889,0.7783685854978429,13.323075931576229,0,0,0,"A man is walking around the room, where a video is playing on the TV.",4,Human daily activity,Speech
Sports_3.mp4,2.042857142857143,1.844642857142857,2.0,47.767857142857146,0.8519191474349158,0.73926736284394,0.8675985665774655,13.389264453187955,0,0,2,"With a thumping sound, a man in a red short-sleeved T shirt and shorts leapt into a three-step hurdle before spiking inside the stadium.",5,Sports,Sound
Daily_5.mp4,2.050769230769231,1.7830769230769232,2.055384615384616,47.70769230769231,0.7464756938698416,0.6737417046727807,0.765879961472172,13.861731354843313,0,0,0,"With a gasp, a man speaks to the man standing in front of the camera.",4,Human daily activity,Speech
Speaking_6.mp4,2.056,1.704,2.188,45.92,0.7442733752747421,0.6047296579329259,0.8057548115441389,13.682761387368906,0,0,0,"Inside, a man is rummaging through the mounds while talking.",6,People speaking,Speech
Dynamic_2.mp4,2.0565217391304347,1.7231884057971016,2.153623188405797,48.88405797101449,0.751758382036168,0.6474258820936757,0.914680868510486,14.1728159764555,0,0,0,"Inside the auto wash room, the wind was loud as a man walked behind a white car, next to a man's laughter.",1,Dynamic object,Speech
Animal_3.mp4,2.0746031746031743,1.7777777777777777,2.3285714285714283,43.523809523809526,0.8292959030578102,0.7734389990843877,0.9553632262177651,17.556229611072023,0,0,0,A man opens the cat's room and the cat's head is coming out as he blocks it in and screams.,2,Animal,Speech
Daily_6.mp4,2.082692307692308,2.076923076923077,1.9884615384615385,48.44230769230769,0.7994412641599311,0.7947413895851647,1.00677194219433,16.51073739940456,0,0,0,"In the noise of shouting, a man gathered in the street to shout to the distance, three people standing by the wall, with their mouths open, finally looked into the flying flags.",4,Human daily activity,Speech
Animal_4.mp4,2.085507246376812,1.6724637681159422,2.2971014492753623,39.91304347826087,0.8035354529897385,0.6206931746445246,0.9398014518867576,14.641539547018455,0,0,0|2,"Outside, a man trains his dog as he talks, and a dog barks.",2,Animal,Speech|Sound
Music_4.mp4,2.109230769230769,1.7769230769230768,2.22,42.2,0.8133117247024425,0.6674974791078873,0.8391215644946803,13.256130657171418,0,0,1,A blonde longhaired singer is singing a rock song and the guitarist is playing the guitar.,8,Music performance,Music
Music_5.mp4,2.112,1.909333333333333,2.021333333333333,49.68,0.7872222805020949,0.6822406116996057,0.8767713087960439,16.065036738377085,0,0,1,"Two men in black tops and a man in yellow short-sleeves played music on stage, with one man singing.",8,Music performance,Music
Music_6.mp4,2.115942028985508,1.85072463768116,2.155072463768116,40.98550724637681,0.8507130553084826,0.7613114050199628,0.9321916351650992,14.833876921369171,0,0,0|1|2,"Amid the noise of the crowd, there was a crowd playing rock music on the stage, and the scene was filled with cheers and screams from the crowd.",8,Music performance,Speech|Music|Sound
Music_7.mp4,2.121917808219178,1.6794520547945204,2.368493150684932,40.7945205479452,0.7782185096142601,0.6233776508553999,0.9085820320588636,15.660423316356702,0,0,1,A man in a Blue Jacket sat on the sofa introducing the flute and blowing it.,8,Music performance,Music
Dynamic_3.mp4,2.1315068493150684,1.8767123287671232,2.1054794520547944,44.45205479452055,0.8770019498788608,0.7671231517721123,0.9426455695068038,16.383461423617963,0,0,2,"In the roar of the engine, the smoke of the white smoke from several chimneys of the engine in front of him.",1,Dynamic object,Sound
Animal_5.mp4,2.132307692307692,1.835384615384616,1.9923076923076923,44.8,0.9214641359522104,0.7821106797535854,0.8312843399500279,13.106773058232143,0,0,0,"In medical practice, students are studying the body structure of frogs",2,Animal,Speech
Speaking_7.mp4,2.135135135135135,1.912162162162162,2.1783783783783783,45.08108108108108,0.7647064854475851,0.6866541277465862,0.8534009753519041,12.11560383759308,0,0,0|1,"There was music in my ear, and a man in red short sleeves was talking on stage.",6,People speaking,Speech|Music
Speaking_8.mp4,2.1357142857142857,1.8014285714285714,2.12,43.75714285714286,0.7423104773075058,0.6597085120801255,0.7715221168648336,13.164990589653792,0,0,0|1|2,"In the cluttered space, there were many people talking, and there were people with cameras videotaping.",6,People speaking,Speech|Music|Sound
Music_8.mp4,2.1375,1.819642857142857,2.394642857142857,43.892857142857146,0.7896057704495788,0.6767353834555861,0.9820978738222754,11.811671533512284,0,0,1,"A man in black was performing onstage with a guitar, and many of the audience were cheering.",8,Music performance,Music
Speaking_9.mp4,2.1426470588235293,1.8235294117647056,2.192647058823529,44.294117647058826,0.6705569475010804,0.5491153392853405,0.7300206859613768,13.630583285478666,0,0,0|2,"In the jungle, a man was talking and walking, and the roar of the animals kept coming from the jungle.",6,People speaking,Speech|Sound
Animal_6.mp4,2.143055555555556,1.9458333333333333,2.186111111111112,44.513888888888886,0.7124301574642076,0.7118588046420997,0.7842293347307719,13.31418078650164,0,0,1|2,"A yellow puppy was standing on the floor shouting, in the music.",2,Animal,Music|Sound
Animal_7.mp4,2.1452054794520548,1.652054794520548,2.3917808219178083,42.68493150684932,0.7854653779572711,0.5944440888205028,0.9417409151639105,14.202774291126644,0,0,1,"In the creepy music, a masked lamb ran into the flock and scared them away.",2,Animal,Music
Sports_4.mp4,2.1555555555555554,1.822222222222222,2.3666666666666667,44.888888888888886,0.7643258815506236,0.6271379708076964,0.8909561251270506,16.968533891000003,0,0,0|1,A woman blows a balloon and a man talks to her in a fitness facility.,5,Sports,Speech|Music
Dynamic_4.mp4,2.16031746031746,1.9984126984126984,2.16031746031746,44.3968253968254,0.8286288095673834,0.8501407973506626,0.9802138809628008,12.3556695652039,0,0,2,A car ran on the road and roared.,1,Dynamic object,Sound
Dance_4.mp4,2.163732394366197,1.963380281690141,2.0559859154929576,48.59430604982207,0.7113825777670062,0.7036481285394666,0.7825387332642876,17.152233391610693,1,0,1,Many danced to the music in the dark room.,7,Dance,Music
Sports_5.mp4,2.1686567164179107,1.9014925373134328,2.18955223880597,47.4179104477612,0.6976603661033633,0.6807955545276986,0.7937510349996991,13.676067631839452,0,0,1|2,There was a man walking in the square listening to the thumping music.,5,Sports,Music|Sound
Music_9.mp4,2.170909090909091,1.8781818181818184,2.249090909090909,42.90909090909091,0.8022359326173889,0.67760222929443,0.9641485837683378,14.591058559919151,0,0,1,A woman in red short sleeves was dancing as she drummed and played a cheerful music.,8,Music performance,Music
Speaking_10.mp4,2.171929824561404,1.8543859649122807,2.2280701754385963,45.59649122807018,0.75752283934567,0.6420030527960896,0.8046193390055663,16.807587199496293,0,0,0,"On rainy days a man drove down the path and turned on the wiper, with trees planted around him and men talking.",6,People speaking,Speech
Dance_5.mp4,2.176,1.88,2.19,45.46,0.8433557847028954,0.7085483867221282,0.9536717443221056,14.214407752527082,0,0,1,"At night, the stage was playing fast-paced music, and the audience swayed with enthusiasm.",7,Dance,Music
Still_1.mp4,2.188,1.814,2.334,43.62,0.706714155765387,0.6446039758753319,0.7823590699197615,14.643923306133448,0,0,0,"In the voice of speech, a man jointed the building blocks on the table.",3,Landscape and still object,Speech
Music_10.mp4,2.189230769230769,1.915384615384616,2.121538461538462,45.18461538461538,0.820655811859309,0.7382899940975871,0.9104415665784632,12.846317939992945,0,0,0|1,A man makes a lovely sound on his guitar inside.,8,Music performance,Speech|Music
Music_11.mp4,2.1904761904761907,1.847619047619048,2.257142857142857,41.07936507936508,0.7848801605082438,0.6925542118892426,0.8999487952663653,13.697541087671112,0,0,1|2,"Many people stood on the stage, playing musical instruments and singing, making wonderful music, and there were many spectators.",8,Music performance,Music|Sound
Dance_6.mp4,2.191071428571429,1.958928571428572,2.5160714285714287,46.05357142857143,0.7865405926562876,0.7822524088609962,1.019585795705881,14.78010904481504,0,0,1,A group of people danced with the accompaniment.,7,Dance,Music
Daily_7.mp4,2.1939393939393943,1.8303030303030303,2.324242424242424,43.0,0.7379553432139973,0.6329344836600868,0.8414384398270905,13.024237760067544,0,0,0,A man was talking and fiddling with his belongings.,4,Human daily activity,Speech
Dynamic_5.mp4,2.194545454545455,1.8727272727272728,2.3781818181818184,45.09090909090909,0.7851440494910334,0.7001202397933874,0.910573874622362,14.128081738250726,0,0,0|1,A car was trudging over the rocks and a man's voice was heard.,1,Dynamic object,Speech|Music
Music_12.mp4,2.1951612903225803,1.7774193548387098,2.548387096774193,41.67741935483871,0.6771268664224561,0.5582229870094981,0.9071197320945936,15.541350652898242,0,0,1|2,"To the sound of an instrument, a Big Boy in a red short-sleeved jacket played his guitar passionately, while someone was singing.",8,Music performance,Music|Sound
Sports_6.mp4,2.208333333333333,1.7916666666666667,2.355,41.516666666666666,0.7702721655619837,0.6255280255387948,0.8203812672951603,14.82381463139595,0,0,0|2,"A woman in a red coat stood in the water waving a golf club and fell into the water, laughing beside it.",5,Sports,Speech|Sound
Dynamic_6.mp4,2.209230769230769,1.853846153846154,2.267692307692308,45.27692307692308,0.8226715392782599,0.7636419569808475,0.8415216300524627,14.947311309550466,0,0,0|1,"The two men spoke in the sports car, which then roared.",1,Dynamic object,Speech|Music
Dance_7.mp4,2.21,1.945,2.123333333333333,44.9,0.8761820103461595,0.765888207092074,0.9112045792854284,10.913682906162848,0,0,0|1,"In a dynamic sound of music, a group of people danced in the brightly lit room, and there were voices.",7,Dance,Speech|Music
Music_13.mp4,2.21,1.955,2.056666666666666,43.266666666666666,0.89474927839392,0.7922131625485997,1.030446121366638,17.2458461386952,0,0,2,A man swipes a guitar with a machine that makes a jarring noise.,8,Music performance,Sound
Music_14.mp4,2.2142857142857144,1.957142857142857,2.450793650793651,44.23809523809524,0.822242634086044,0.8043659666438722,0.9490016852823364,16.30032088118185,0,0,1|2,"The music sounded, a band played music on the stage, and the audience cheered.",8,Music performance,Music|Sound
Animation_4.mp4,2.2220338983050847,1.8796610169491528,2.3711864406779664,43.067796610169495,0.7595524536630606,0.6822325574315826,0.9000097408395522,15.347542099946931,0,0,1,"Inside, a man looks at the instructions on the monitor and plays with his hands.",9,Animation and gaming,Music
Daily_8.mp4,2.22741935483871,1.925806451612904,2.061290322580645,51.04838709677419,0.7261326606968761,0.6256630538931276,0.7384864536333041,17.39834872450552,0,0,0,"Several men rode the same car, with some noise.",4,Human daily activity,Speech
Music_15.mp4,2.234,1.982,2.236,46.32,0.8016844511300399,0.6416464790534058,0.9565584569866356,14.696160820334772,0,0,0|1,"On the brightly lit stage, a group of people sang as they played their instruments, and the audience raised their hands.",8,Music performance,Speech|Music
Dance_8.mp4,2.23972602739726,1.6917808219178083,2.7273972602739724,36.68493150684932,0.7162284951255657,0.5611875861504021,0.96857000463636,14.50658539377583,0,0,1,"In the room, a man was listening to music and dancing. Singing at the same time.",7,Dance,Music
Music_16.mp4,2.2451612903225806,1.720967741935484,2.7,39.87096774193548,0.6932171186280411,0.6151468162152313,0.9204418041104492,17.48581051995949,0,0,1,"A woman in a green coat is in different scenes, walking and singing.",8,Music performance,Music
Still_2.mp4,2.246153846153846,2.013846153846154,2.293846153846154,45.90769230769231,0.8503817016267098,0.7033129022430474,1.1310776005480518,13.29441033494326,0,0,2,"In the roar of the engine, a car was parked on the ground outside, and exhaust pipes exhaled.",3,Landscape and still object,Sound
Animal_8.mp4,2.246666666666667,1.8383333333333327,2.5283333333333333,39.266666666666666,0.8064289699755454,0.6279079244458703,0.956705446171633,16.227061167207506,0,0,1,"A rooster stood on the wall, making a constant noise.",2,Animal,Music
Dynamic_7.mp4,2.25,2.0116666666666667,2.2616666666666663,44.73333333333333,0.7540849208123779,0.6829873728059908,0.8188647922719593,15.32569202868804,0,0,0,A string of images shows how the manned rocket went up. From the sky to the space station.,1,Dynamic object,Speech
Sports_7.mp4,2.259375,1.8671875,2.7015625,42.765625,0.7631843793117079,0.7193592138642757,0.986655757259508,19.10849739301988,0,0,2,"In the city performers put up a wooden board, and riders rang with the bells of their bikes. A quick leap over the board.",5,Sports,Sound
Dynamic_8.mp4,2.264705882352941,1.9544117647058823,2.522058823529412,43.47058823529412,0.6739867366342688,0.6388968626105123,0.8795937984203223,14.99599009908315,0,0,0,"As a man spoke, a screen of Fox immortals was burning the building before a fire truck drove down the road.",1,Dynamic object,Speech
Sports_8.mp4,2.2666666666666666,1.95072463768116,2.165217391304348,51.01449275362319,0.8330783923756139,0.7285406824616627,0.8791416413613039,19.026678447738146,0,0,2,"In the song of the birds, a man rode a horse on the grass, running fast.",5,Sports,Sound
Daily_9.mp4,2.279166666666667,2.0416666666666665,2.290277777777778,47.36111111111112,0.8113521143875371,0.7837702307742285,0.8671078237974599,16.829137672631415,0,0,1|2,"A group of people appeared on the screen holding up signs with English characters, accompanied by shouting sounds, and then a string of English characters appeared.",4,Human daily activity,Music|Sound
Still_3.mp4,2.286153846153846,2.144615384615385,2.315384615384616,47.30769230769231,0.9991991985893196,0.9024326098854228,1.0354996935705076,9.919871277080471,0,0,1,"In the sound of music, the picture was taken of the high lights.",3,Landscape and still object,Music
Daily_10.mp4,2.2888888888888888,2.0142857142857142,2.3253968253968256,47.6031746031746,0.628903580258253,0.6197963096355027,0.8466191309514481,14.182610527411653,0,0,2,"Inside, a man holds a bottle and fills the machine with liquid and noises.",4,Human daily activity,Sound
Animal_9.mp4,2.291428571428572,2.027142857142857,2.277142857142857,44.47142857142857,0.8791865240660702,0.8161275526500849,0.8777724489010175,13.297838364786337,0,0,0|1|2,"An animal model sits on a table inside, with people talking and music in the background.",2,Animal,Speech|Music|Sound
Daily_11.mp4,2.2920000000000003,2.110666666666667,2.2333333333333334,47.46666666666667,0.7797712762363354,0.768039507242098,0.8810824628298456,14.915376913389364,0,0,2,A man photographed the sky on an airplane.,4,Human daily activity,Sound
Animal_10.mp4,2.301851851851852,1.8277777777777773,2.5388888888888888,44.37037037037037,0.7331737009407955,0.6505198695112477,0.9639573831233348,20.56494204634848,0,0,0|1|2,Two dogheads talking.,2,Animal,Speech|Music|Sound
Sports_9.mp4,2.3155172413793106,2.0689655172413794,2.362068965517241,47.58620689655172,0.775683450569234,0.7927759127981157,0.8928227631441666,12.37149309906862,0,0,0|2,"Outside, under the noise of people, someone came out with the fainted girl in his arms.",5,Sports,Speech|Sound
Sports_10.mp4,2.3265625,2.0578125,2.334375,47.09375,0.8151817768848121,0.7542061289333541,0.8833951011647645,12.563134213636392,0,0,2,"Outside, a group of people were rowing, and there was a sound of talking and water flowing.",5,Sports,Sound
Sports_11.mp4,2.327692307692308,1.935384615384616,2.4,43.93846153846154,0.778722449815179,0.752169937836268,0.7609615627612213,13.550688316323782,0,0,1|2,A boy in black skateboards in the sun to music.,5,Sports,Music|Sound
Dynamic_9.mp4,2.329032258064516,2.170967741935484,2.4693548387096773,46.04838709677419,0.8992505252370331,1.0323278003943075,0.9701425803064948,14.849438273147827,0,0,1|2,"Outside, a crowd was partying, with people shouting, loud music and firecrackers bursting.",1,Dynamic object,Music|Sound
Music_17.mp4,2.330633802816901,2.163732394366197,2.332394366197183,43.480427046263344,0.9492483280964832,0.8987947242850994,1.0594050797866168,16.527481697026676,1,0,1|2,"In a loud music, the red lights looked enthusiastic, and a man was making music in the room.",8,Music performance,Music|Sound
Daily_12.mp4,2.3306666666666667,2.066666666666667,2.3146666666666667,48.13333333333333,0.842450308636968,0.7862558096435269,0.9170595390694096,14.84362938547488,0,0,0|1|2,"The music was ringing on the ice cream truck, and several people whispered as they walked toward the car on the road, surrounded by houses and trees.",4,Human daily activity,Speech|Music|Sound
Daily_13.mp4,2.3328358208955224,2.023880597014925,2.4492537313432834,46.149253731343286,0.7616545108176916,0.6642584273113769,0.8692339250530543,17.136929581907342,0,0,0,The two men in black first were collecting water in the kitchen.,4,Human daily activity,Speech
Speaking_11.mp4,2.335384615384616,2.035384615384616,2.250769230769231,47.784615384615385,0.7025468777132352,0.7054322188450252,0.784044617058533,13.627284564996234,0,0,0|1|2,"In beautiful music, a crowd sits on an indoor stage as a man speaks.",6,People speaking,Speech|Music|Sound
Dance_9.mp4,2.345454545454545,1.965454545454545,2.409090909090909,42.69090909090909,0.7297432785063885,0.7290831842542312,0.8936551508381342,17.11602317006638,0,0,0,In one room there was a group of women and a man dancing and shouting.,7,Dance,Speech
Dance_10.mp4,2.355072463768116,2.008695652173913,2.46231884057971,39.68115942028985,0.8754051552556978,0.835382816514607,0.9712183751040816,16.112191906992074,0,0,1,A woman is dancing to the music in a room full of photos.,7,Dance,Music
Dance_11.mp4,2.35625,2.0671875,2.5265625,42.859375,0.7806946438807731,0.8055471742859013,0.9562230907096676,15.280309133725735,0,0,1,"In the rhythm of the music, our dancers are dancing in the screen.",7,Dance,Music
Speaking_12.mp4,2.357142857142857,2.0444444444444447,2.526984126984127,44.63492063492063,0.6697891545260621,0.6334182172884134,0.823878778510205,12.664786827926688,0,0,0,"In a quiet environment, the child speaks and displays his toys.",6,People speaking,Speech
Dynamic_10.mp4,2.3584615384615386,2.109230769230769,2.1523076923076925,48.18461538461538,0.8056232656483093,0.7453445253964516,0.804694758182352,12.704443498846564,0,0,2,"In the equipment room, a microphone was taken down, and a noisy sound appeared.",1,Dynamic object,Sound
Speaking_13.mp4,2.358730158730159,1.9936507936507928,2.628571428571429,44.333333333333336,0.7263774280267448,0.6143113153907406,0.970438639004926,15.969729429909451,0,0,0,A pair of men and women spoke on the stage and there was a large audience below.,6,People speaking,Speech
Music_18.mp4,2.371929824561404,2.1728070175438594,2.4149122807017545,45.74561403508772,0.9226269509433636,0.8446903488480523,0.987195227407422,13.92000623252122,0,0,0|1,"There was a joyous sound of music in a concert hall, and a man appeared on the big screen, standing below the stage full of spectators.",8,Music performance,Speech|Music
Dynamic_11.mp4,2.373684210526316,2.23859649122807,2.270175438596491,52.578947368421055,0.8879201853990581,0.8667991994287522,0.8198355480305404,16.378281970364043,0,0,0|2,A boat sank on the sea and the wind could be heard sliding over it.,1,Dynamic object,Speech|Sound
Animation_5.mp4,2.3754385964912283,2.0526315789473686,2.370175438596492,46.2280701754386,0.904014993110968,0.8608768916380501,0.9823377569205404,16.327034486943568,0,0,0|1|2,"As the voice and music went on, a picture of a green man breathing fire and a pink man sitting in a car were repeated.",9,Animation and gaming,Speech|Music|Sound
Daily_14.mp4,2.377049180327869,2.072131147540984,2.4278688524590164,48.278688524590166,0.8100192266489629,0.7414245629284623,0.8282775596664411,13.16071318678055,0,0,2,"In the sound of running water, a man walked on the road with something in his arms.",4,Human daily activity,Sound
Animal_11.mp4,2.380281690140845,2.1732394366197183,2.2845070422535207,51.53521126760563,0.882629143656263,0.8214895437085827,0.8623303787369174,13.63905210983257,0,0,2,"Inside the room a door rattled open, and next to the door was a cat, a man from the inside extended his hand to wave to the cat, the cat did not enter.",2,Animal,Sound
Dynamic_12.mp4,2.3815384615384616,2.170769230769231,2.393846153846154,45.738461538461536,0.8137283614043732,0.7821690747776096,0.8921317382884314,11.806085458192898,0,0,2,"In the dark, a running machine makes noises.",1,Dynamic object,Sound
Sports_12.mp4,2.3876712328767127,1.904109589041096,2.7260273972602738,40.41095890410959,0.7021683094923918,0.6113369584053697,0.8871031815941821,15.427100628113967,0,0,0|2,"In the voice of a man, several men rode on horses across the grass.",5,Sports,Speech|Sound
Music_19.mp4,2.387837837837837,2.10945945945946,2.444594594594595,43.43243243243244,0.8071517150768035,0.7305784757935689,0.974347957859039,13.902873538673878,0,0,0|1,"On stage, a man performed a fancy guitar, and two people watched him in shock as the audience cheered.",8,Music performance,Speech|Music
Speaking_14.mp4,2.3927536231884057,1.963768115942029,2.527536231884058,43.391304347826086,0.8303647038181318,0.7849636586741103,0.9338226399764846,19.396950481442687,0,0,0,A female presenter is explaining the scene of the earthquake and making a dog bark.,6,People speaking,Speech
Daily_15.mp4,2.3981818181818184,2.2072727272727275,2.3490909090909087,48.8,0.7202085369532473,0.724659446313448,0.8078028562374949,19.93823796962343,0,0,1|2,"On the soft bed in the bright room, a child exhaled.",4,Human daily activity,Music|Sound
Dynamic_13.mp4,2.401408450704225,2.076056338028169,2.435211267605634,44.929577464788736,0.8231460480977807,0.7785453081103785,0.9304528224087292,13.477307852897424,0,0,0,"On the street, following the roar of vehicles, the driver showed us drifting on the road.",1,Dynamic object,Speech
Daily_16.mp4,2.4066666666666667,2.1366666666666663,2.45,44.21666666666667,0.7111381821589203,0.6906068730524948,0.7749248186606694,13.690392111192148,0,0,0,"Two women in white play the roller coaster, yelling and laughing.",4,Human daily activity,Speech
Animation_6.mp4,2.4118421052631582,2.034210526315789,2.6842105263157894,44.76315789473684,0.8705503401508967,0.8100292392383455,0.9531775114956564,15.907958948109492,0,0,0,"A man emerged from the house and a wooden house collapsed in the fire, followed by a man who saved a sheep from a cliff.",9,Animation and gaming,Speech
Music_20.mp4,2.4133333333333336,2.091666666666667,2.6533333333333333,43.98333333333333,0.8034811266631935,0.7609743234196242,0.969792336091208,12.068296702962456,0,0,1|2,"In the dim light, a man in a white coat shook his head to the music.",8,Music performance,Music|Sound
Daily_17.mp4,2.415625,2.1546875,2.584375,40.15625,0.6903458415550723,0.6796193349781852,0.8738200661100134,16.16209434605533,0,0,0|1|2,"A man uttered under the hum, leaving a mark on the yellow plate with a tool.",4,Human daily activity,Speech|Music|Sound
Speaking_15.mp4,2.418181818181818,1.940909090909091,2.537878787878788,43.833333333333336,0.7941922051627424,0.6681725416795766,0.900728790653632,12.663191156118993,0,0,0,A man was in the room with a musical in his hand and was introducing the item.,6,People speaking,Speech
Daily_18.mp4,2.421052631578948,2.1894736842105265,2.4342105263157894,49.73684210526316,0.8142588924044056,0.7930664448612816,0.9455231541785316,13.420748534566547,0,0,0,"A crowd of people protested loudly in the street, soldiers in the middle of the crowd stopped, soldiers in the distance watching in the car.",4,Human daily activity,Speech
Animal_12.mp4,2.4211538461538464,2.15,2.484615384615384,46.80769230769231,0.6829395915241637,0.7011195528944978,0.8030297079906418,13.658350116447776,0,0,0|2,"In the snow stood a crowd of men, one of whom had a bird on his hand, chirping.",2,Animal,Speech|Sound
Animation_7.mp4,2.4295081967213115,2.078688524590164,2.460655737704918,46.57377049180328,0.7211898183546137,0.6585627669651439,0.8662714525529491,14.616724457955051,0,0,2,"The cartoon features a group of people talking, moving back and forth, and music.",9,Animation and gaming,Sound
